03:00:00 04/03/2016 , 48 , 39 , 31 
03:10:00 04/03/2016 , 48 , 39 , 31 
03:20:00 04/03/2016 , 48 , 39 , 31 
03:30:00 04/03/2016 , 48 , 39 , 31 
03:40:00 04/03/2016 , 48 , 39 , 31 
03:50:00 04/03/2016 , 48 , 39 , 31 
04:00:00 04/03/2016 , 48 , 39 , 32 
04:10:00 04/03/2016 , 48 , 39 , 32 
04:20:00 04/03/2016 , 48 , 39 , 32 
04:30:00 04/03/2016 , 48 , 38 , 32 
04:40:00 04/03/2016 , 48 , 38 , 31 
04:50:00 04/03/2016 , 48 , 38 , 31 
05:00:00 04/03/2016 , 48 , 38 , 31 
05:10:00 04/03/2016 , 47 , 37 , 31 
05:20:00 04/03/2016 , 48 , 37 , 31 
05:30:00 04/03/2016 , 47 , 37 , 31 
05:40:00 04/03/2016 , 47 , 37 , 31 
05:50:00 04/03/2016 , 47 , 36 , 31 
06:00:00 04/03/2016 , 47 , 36 , 31 
06:10:00 04/03/2016 , 47 , 36 , 31 
06:20:00 04/03/2016 , 47 , 36 , 31 
06:30:00 04/03/2016 , 47 , 35 , 31 
06:40:00 04/03/2016 , 46 , 35 , 31 
06:50:00 04/03/2016 , 46 , 35 , 31 
07:00:00 04/03/2016 , 46 , 35 , 31 
07:10:00 04/03/2016 , 46 , 35 , 31 
07:20:00 04/03/2016 , 46 , 35 , 31 
07:30:00 04/03/2016 , 46 , 35 , 31 
07:40:00 04/03/2016 , 46 , 35 , 31 
07:50:00 04/03/2016 , 45 , 34 , 31 
08:00:00 04/03/2016 , 46 , 34 , 31 
08:10:00 04/03/2016 , 46 , 34 , 31 
08:20:00 04/03/2016 , 45 , 34 , 31 
08:30:00 04/03/2016 , 45 , 34 , 31 
08:40:00 04/03/2016 , 45 , 34 , 31 
08:50:00 04/03/2016 , 45 , 34 , 31 
09:00:00 04/03/2016 , 45 , 34 , 31 
09:10:00 04/03/2016 , 45 , 34 , 31 
